latitude,longitude,current_rain_mm_hr,rain_48h_mm,soil_moisture_pct,forecast_severity,forecast_label,trigger_score,alert_level,alert_status
23.40082,88.88905,26.39,27.52,68.46,3,Extreme Storm,0.3614,1,Watch
24.22479,92.05063,9.45,67.97,51.01,1,Light Rain,0.1718,0,Safe
26.77264,93.51023,0.26,242.58,12.62,0,Clear,0.1809,0,Safe
27.53674,91.14002,119.25,477.12,51.59,1,Light Rain,0.6532,2,Warning
27.14641,93.59205,13.88,305.13,26.72,1,Light Rain,0.3738,1,Watch
26.17461,92.34345,10.33,139.73,62.17,2,Heavy Rain,0.4004,1,Watch
26.58751,91.2791,0.77,149.52,51.75,0,Clear,0.232,0,Safe
29.26325,88.52006,16.14,12.55,49.14,1,Light Rain,0.2076,0,Safe
25.51861,94.50425,0.6,415.61,73.9,0,Clear,0.4039,1,Watch
25.94256,94.6679,29.49,271.49,25.32,2,Heavy Rain,0.3722,1,Watch
28.62116,92.9736,67.07,0.41,54.16,2,Heavy Rain,0.3038,1,Watch
28.65578,92.64536,0.08,0.84,13.85,1,Light Rain,0.123,0,Safe
25.80565,92.17319,2.85,320.5,67.25,1,Light Rain,0.4108,1,Watch
26.25054,91.44222,2.75,68.02,25.54,0,Clear,0.081,0,Safe
25.55636,92.57849,7.32,600.0,21.27,1,Light Rain,0.445,1,Watch
23.69836,93.65023,86.9,36.65,43.83,3,Extreme Storm,0.3861,1,Watch
24.19269,91.93529,0.28,70.38,92.58,0,Clear,0.2571,1,Watch
23.02324,94.30277,1.38,322.92,90.87,2,Heavy Rain,0.5601,2,Warning
25.62685,97.03032,0.49,306.94,69.28,0,Clear,0.404,1,Watch
23.22146,91.87635,0.12,18.66,73.64,1,Light Rain,0.226,0,Safe
23.72095,92.50032,15.03,279.7,17.8,2,Heavy Rain,0.3478,1,Watch
23.6878,89.26105,5.41,37.24,21.74,1,Light Rain,0.1912,0,Safe
23.91702,91.60766,1.79,38.53,30.23,2,Heavy Rain,0.1245,0,Safe
26.71669,92.44259,16.91,411.57,97.23,0,Clear,0.5202,2,Warning
26.91968,91.50426,7.34,109.96,66.44,2,Heavy Rain,0.396,1,Watch
26.63513,88.18087,14.87,315.08,43.79,2,Heavy Rain,0.3808,1,Watch
25.56561,90.69839,0.37,268.09,53.86,2,Heavy Rain,0.4072,1,Watch
26.47672,88.10196,31.42,71.62,28.18,1,Light Rain,0.2514,1,Watch
23.98634,93.83572,0.99,47.7,13.44,3,Extreme Storm,0.1664,0,Safe
24.93809,94.7966,16.17,348.66,77.12,1,Light Rain,0.5131,2,Warning
25.79415,93.93135,121.46,368.18,62.1,2,Heavy Rain,0.658,2,Warning
27.267,91.64792,4.14,24.0,22.6,0,Clear,0.1521,0,Safe
24.26767,91.26473,16.25,17.47,39.99,0,Clear,0.121,0,Safe
25.83017,89.82118,44.03,62.81,71.89,2,Heavy Rain,0.3235,1,Watch
28.54276,92.64672,0.44,172.25,18.69,2,Heavy Rain,0.2645,1,Watch
28.64876,95.9389,2.81,247.87,32.04,2,Heavy Rain,0.3451,1,Watch
23.79778,91.85755,2.89,24.38,24.67,0,Clear,0.0887,0,Safe
22.76461,91.32356,35.83,495.43,54.2,1,Light Rain,0.5602,2,Warning
26.66287,94.28908,21.41,7.28,63.02,1,Light Rain,0.2116,0,Safe
28.42999,91.71752,23.46,3.45,12.17,0,Clear,0.0424,0,Safe
22.86847,91.86305,52.45,47.45,56.68,0,Clear,0.2365,0,Safe
28.14781,92.13748,31.38,401.44,43.22,3,Extreme Storm,0.5405,2,Warning
28.15225,89.27884,0.7,220.12,57.22,0,Clear,0.2827,1,Watch
26.0968,91.2284,2.07,264.97,27.84,0,Clear,0.1901,0,Safe
24.01313,92.23549,10.67,16.15,64.79,2,Heavy Rain,0.2404,0,Safe
23.54189,94.14606,29.27,250.6,24.76,2,Heavy Rain,0.3359,1,Watch
24.02453,95.80935,0.2,26.78,52.03,2,Heavy Rain,0.2353,0,Safe
25.85615,92.75411,132.58,120.21,25.68,2,Heavy Rain,0.4437,1,Watch
26.51631,90.52816,1.79,88.05,64.59,0,Clear,0.2934,1,Watch
27.67873,90.11177,14.03,67.03,23.0,1,Light Rain,0.1197,0,Safe
28.00803,91.90885,70.61,54.81,30.06,0,Clear,0.2515,1,Watch
26.21088,92.61128,0.81,337.82,11.66,1,Light Rain,0.3144,1,Watch
27.22855,89.36782,5.43,226.77,21.28,3,Extreme Storm,0.3246,1,Watch
23.46007,92.91417,16.72,18.65,30.71,2,Heavy Rain,0.1719,0,Safe
21.67741,94.18107,1.99,40.63,80.07,2,Heavy Rain,0.2699,1,Watch
29.36689,92.2485,31.2,229.27,82.53,0,Clear,0.4095,1,Watch
27.87484,91.78873,0.84,24.93,49.28,1,Light Rain,0.103,0,Safe
25.7112,92.20591,15.12,20.63,62.34,1,Light Rain,0.1912,0,Safe
23.05283,93.3575,47.01,66.38,64.65,0,Clear,0.2452,0,Safe
26.59623,93.29322,138.37,35.71,24.73,2,Heavy Rain,0.4031,1,Watch
26.31638,90.92911,15.21,118.54,57.24,0,Clear,0.2725,1,Watch
26.3039,95.80504,1.95,70.7,47.7,2,Heavy Rain,0.1934,0,Safe
28.23239,91.44274,41.17,329.14,80.71,1,Light Rain,0.4708,1,Watch
25.24665,93.99555,1.57,239.5,77.69,2,Heavy Rain,0.3646,1,Watch
24.29437,95.00522,13.01,203.05,28.11,1,Light Rain,0.2998,1,Watch
25.97153,88.34558,0.67,331.43,47.28,1,Light Rain,0.4102,1,Watch
26.81448,91.63828,0.5,289.99,44.92,2,Heavy Rain,0.3991,1,Watch
29.1097,89.8334,23.48,13.52,43.69,0,Clear,0.2175,0,Safe
24.42525,92.31638,36.04,16.62,36.93,2,Heavy Rain,0.3013,1,Watch
21.72695,91.80176,13.6,7.49,88.76,0,Clear,0.2098,0,Safe
26.2594,89.74273,4.19,147.95,96.79,3,Extreme Storm,0.4318,1,Watch
27.68,89.83622,30.96,32.17,92.12,2,Heavy Rain,0.4012,1,Watch
23.24292,91.21087,0.22,36.57,38.19,2,Heavy Rain,0.0764,0,Safe
28.11046,96.24228,4.96,5.42,55.57,1,Light Rain,0.1741,0,Safe
26.76016,93.63941,6.5,55.87,72.43,0,Clear,0.2677,1,Watch
23.12111,90.7614,27.64,18.16,75.22,0,Clear,0.2323,0,Safe
27.20026,90.55161,2.6,563.16,96.98,1,Light Rain,0.6848,2,Warning
26.34927,92.28811,12.79,290.21,47.67,0,Clear,0.254,1,Watch
23.30511,97.04337,1.52,21.76,98.86,0,Clear,0.2756,1,Watch
25.88807,91.56382,19.78,462.37,73.51,0,Clear,0.5066,2,Warning
24.19514,95.61979,1.23,98.07,46.4,1,Light Rain,0.2078,0,Safe
26.90442,96.71596,1.62,67.13,80.69,2,Heavy Rain,0.2779,1,Watch
28.35318,88.15376,75.98,14.69,42.97,0,Clear,0.3078,1,Watch
25.98677,93.77208,0.09,66.8,65.85,3,Extreme Storm,0.3121,1,Watch
22.7668,88.20974,13.53,76.49,15.56,1,Light Rain,0.1516,0,Safe
26.45201,89.34582,10.84,181.11,23.4,1,Light Rain,0.3131,1,Watch
24.7483,89.0469,1.82,104.0,27.1,0,Clear,0.1031,0,Safe
22.11906,95.7941,17.91,76.63,24.63,2,Heavy Rain,0.2148,0,Safe
25.59359,92.29502,34.56,95.41,91.73,0,Clear,0.3233,1,Watch
26.48603,93.72809,0.81,121.29,75.46,0,Clear,0.2417,0,Safe
27.13458,88.96368,50.25,444.24,41.36,0,Clear,0.4956,1,Watch
29.07737,89.33507,10.56,12.51,91.67,2,Heavy Rain,0.3105,1,Watch
25.22559,93.05215,70.02,24.05,31.86,1,Light Rain,0.3249,1,Watch
23.1706,94.77964,8.48,183.85,23.5,1,Light Rain,0.3001,1,Watch
26.0572,96.74016,12.3,111.54,79.48,3,Extreme Storm,0.3871,1,Watch
23.95991,88.12834,0.66,70.5,12.2,0,Clear,0.017,0,Safe
27.4207,95.62844,1.41,241.79,28.64,0,Clear,0.2235,0,Safe
26.46071,91.11968,63.28,600.0,29.84,1,Light Rain,0.6553,2,Warning
25.88793,89.64873,13.02,34.36,42.54,0,Clear,0.1155,0,Safe
28.84867,94.43723,1.77,23.11,89.74,0,Clear,0.3069,1,Watch
27.17634,94.92266,2.4,50.38,58.87,1,Light Rain,0.2413,0,Safe
25.28838,92.48038,2.27,35.25,78.37,2,Heavy Rain,0.243,0,Safe
28.27778,92.61905,24.39,235.28,26.98,0,Clear,0.2386,0,Safe
24.15038,89.06648,0.29,153.61,73.53,3,Extreme Storm,0.366,1,Watch
24.72067,91.19221,20.07,30.36,18.68,1,Light Rain,0.1015,0,Safe
26.41163,93.03469,19.1,256.3,94.82,3,Extreme Storm,0.4939,1,Watch
25.78516,90.52436,19.59,201.41,41.08,1,Light Rain,0.2799,1,Watch
24.44926,91.41183,2.41,39.77,56.0,2,Heavy Rain,0.222,0,Safe
23.72648,91.3197,4.33,122.31,45.23,2,Heavy Rain,0.3205,1,Watch
25.9783,89.81218,0.43,56.54,90.48,1,Light Rain,0.3155,1,Watch
26.48126,89.58321,10.95,69.94,47.06,3,Extreme Storm,0.3025,1,Watch
24.59518,92.21933,28.61,600.0,12.47,1,Light Rain,0.5262,2,Warning
25.81332,88.93875,49.33,141.91,60.94,1,Light Rain,0.3307,1,Watch
28.01648,93.03502,9.11,250.47,33.06,2,Heavy Rain,0.3774,1,Watch
25.58488,89.13568,30.09,254.7,66.33,0,Clear,0.3684,1,Watch
22.32524,91.72433,40.31,137.08,53.23,2,Heavy Rain,0.3449,1,Watch
21.84464,94.66323,17.32,0.32,10.84,0,Clear,0.0713,0,Safe
27.9828,88.72806,0.88,84.26,66.25,2,Heavy Rain,0.3899,1,Watch
24.12363,96.65065,33.53,1.13,72.93,3,Extreme Storm,0.3164,1,Watch
28.45679,93.74725,41.54,72.28,31.64,1,Light Rain,0.1647,0,Safe
22.0427,92.08491,1.01,12.34,95.57,1,Light Rain,0.2937,1,Watch
26.39528,93.81946,53.07,97.3,17.16,1,Light Rain,0.2569,1,Watch
29.04717,95.49796,0.87,24.39,71.31,2,Heavy Rain,0.2453,0,Safe
27.74568,91.80267,29.36,48.63,65.77,1,Light Rain,0.2553,1,Watch
25.93071,97.38429,20.14,223.9,30.05,0,Clear,0.2071,0,Safe
28.04349,92.80531,15.53,18.84,22.03,1,Light Rain,0.1403,0,Safe
24.17401,89.93124,1.23,30.51,25.43,1,Light Rain,0.1971,0,Safe
24.87777,92.40615,0.33,210.85,56.96,1,Light Rain,0.3853,1,Watch
26.70217,88.56222,1.94,114.75,77.17,2,Heavy Rain,0.3514,1,Watch
27.71986,92.40498,50.91,72.68,39.85,1,Light Rain,0.2496,0,Safe
29.2826,92.23086,1.6,95.49,97.52,1,Light Rain,0.3587,1,Watch
22.41651,90.39979,3.66,28.88,33.16,1,Light Rain,0.1286,0,Safe
24.23662,93.93758,1.67,155.86,92.72,1,Light Rain,0.3462,1,Watch
25.99702,91.20853,0.11,9.7,23.52,1,Light Rain,0.1053,0,Safe
23.8001,90.22749,46.88,316.12,60.01,1,Light Rain,0.5234,2,Warning
25.49587,91.95519,90.18,8.63,28.04,1,Light Rain,0.2519,1,Watch
26.6079,94.68231,15.75,18.16,33.39,2,Heavy Rain,0.1805,0,Safe
29.37633,92.60043,37.91,27.97,61.88,0,Clear,0.2259,0,Safe
24.91115,93.61102,5.13,10.3,83.59,3,Extreme Storm,0.3561,1,Watch
26.88115,93.85247,68.45,200.87,37.42,1,Light Rain,0.409,1,Watch
21.70356,96.1202,1.02,7.37,70.83,2,Heavy Rain,0.2073,0,Safe
26.95962,93.78586,6.07,137.12,14.82,0,Clear,0.1315,0,Safe
23.96592,93.70684,55.91,504.7,59.94,1,Light Rain,0.6571,2,Warning
24.39957,93.16743,42.26,146.96,75.54,2,Heavy Rain,0.4105,1,Watch
26.51568,97.42531,38.98,55.5,48.3,0,Clear,0.2784,1,Watch
24.98702,92.3607,73.53,126.59,14.34,3,Extreme Storm,0.3703,1,Watch
23.71133,91.87593,2.06,600.0,37.18,2,Heavy Rain,0.6333,2,Warning
24.74772,94.24406,10.15,63.59,18.2,1,Light Rain,0.1257,0,Safe
22.99209,88.99307,0.67,5.09,40.2,0,Clear,0.1331,0,Safe
22.50544,91.46287,1.45,99.4,13.41,3,Extreme Storm,0.2315,0,Safe
21.68735,89.03947,0.27,4.98,98.86,0,Clear,0.294,1,Watch
23.84705,90.91037,28.08,147.69,15.39,0,Clear,0.1979,0,Safe
25.18387,93.93021,0.83,551.36,85.04,2,Heavy Rain,0.6928,2,Warning
26.0588,89.75984,1.81,500.38,52.99,1,Light Rain,0.4772,1,Watch
22.23783,94.53027,8.53,116.41,71.58,1,Light Rain,0.3019,1,Watch
26.16588,96.75861,31.02,331.7,46.38,1,Light Rain,0.3626,1,Watch
26.43511,89.52737,0.41,97.3,93.66,1,Light Rain,0.3222,1,Watch
26.68267,92.66736,0.19,34.91,61.63,0,Clear,0.1436,0,Safe
26.46432,97.16743,0.63,19.86,82.19,2,Heavy Rain,0.2997,1,Watch
22.06755,90.4041,7.75,76.88,15.82,0,Clear,0.1432,0,Safe
26.27694,91.36445,1.74,88.77,65.29,2,Heavy Rain,0.3146,1,Watch
22.29701,94.06349,33.26,2.97,64.96,3,Extreme Storm,0.351,1,Watch
24.73429,94.95238,6.29,235.87,24.28,1,Light Rain,0.2656,1,Watch
22.91248,92.18433,1.22,203.96,56.1,2,Heavy Rain,0.3393,1,Watch
29.18215,94.38143,1.55,2.02,33.78,0,Clear,0.0415,0,Safe
25.11312,90.84522,20.58,105.98,87.04,0,Clear,0.2456,0,Safe
21.82587,89.17265,1.08,6.48,53.67,0,Clear,0.08,0,Safe
28.95824,93.17385,17.55,244.64,33.68,1,Light Rain,0.2833,1,Watch
21.52271,90.83703,0.45,90.17,46.65,0,Clear,0.214,0,Safe
28.20319,91.06252,30.03,10.65,46.16,2,Heavy Rain,0.1901,0,Safe
22.44443,89.27553,0.99,46.34,93.99,1,Light Rain,0.268,1,Watch
21.85422,91.45141,11.76,78.91,40.29,2,Heavy Rain,0.2208,0,Safe
26.83781,93.98546,22.44,15.27,34.74,1,Light Rain,0.2193,0,Safe
27.56745,95.43005,7.99,78.8,86.55,1,Light Rain,0.314,1,Watch
29.34579,90.37648,14.7,77.25,42.57,3,Extreme Storm,0.2878,1,Watch
22.28449,92.62954,36.52,421.27,73.63,2,Heavy Rain,0.6089,2,Warning
26.73711,94.46643,11.84,48.46,43.41,2,Heavy Rain,0.283,1,Watch
26.12046,92.70088,5.35,239.49,16.09,2,Heavy Rain,0.2788,1,Watch
25.82807,92.38469,92.94,32.26,21.98,2,Heavy Rain,0.2274,0,Safe
26.57265,95.04808,14.39,264.42,62.05,1,Light Rain,0.3938,1,Watch
28.46391,94.27861,32.11,255.97,60.77,1,Light Rain,0.467,1,Watch
25.33098,89.04812,115.4,9.86,14.53,2,Heavy Rain,0.3276,1,Watch
23.29443,92.34863,1.61,194.26,80.07,0,Clear,0.341,1,Watch
23.68297,91.03341,46.88,225.37,74.06,2,Heavy Rain,0.4943,1,Watch
24.40875,88.78342,30.13,2.95,18.04,3,Extreme Storm,0.1238,0,Safe
26.19751,94.83682,8.12,525.37,66.73,0,Clear,0.4515,1,Watch
24.53816,95.02092,30.31,80.64,68.62,0,Clear,0.3116,1,Watch
21.77899,89.92704,50.58,72.42,47.24,0,Clear,0.3021,1,Watch
25.3555,91.19655,14.59,176.2,51.76,2,Heavy Rain,0.3127,1,Watch
23.11975,92.85969,0.4,48.37,80.42,0,Clear,0.2417,0,Safe
25.50002,91.63433,64.84,30.63,85.4,1,Light Rain,0.4002,1,Watch
25.84803,91.00303,0.21,310.13,29.0,0,Clear,0.346,1,Watch
26.90323,90.78738,1.74,185.98,21.95,1,Light Rain,0.2119,0,Safe
28.60241,91.44456,12.07,434.87,40.9,2,Heavy Rain,0.5085,2,Warning
26.73857,93.84417,1.39,47.73,34.19,2,Heavy Rain,0.266,1,Watch
26.43547,95.00227,27.71,29.07,20.58,1,Light Rain,0.1391,0,Safe
28.90001,90.79877,65.59,352.58,99.24,3,Extreme Storm,0.695,2,Warning
28.47088,92.62607,5.14,453.8,20.92,1,Light Rain,0.3525,1,Watch
26.26334,91.57311,43.98,79.86,11.9,3,Extreme Storm,0.2141,0,Safe
21.87314,95.96782,1.0,383.23,27.38,3,Extreme Storm,0.4606,1,Watch
23.34375,95.20598,27.67,41.58,81.54,0,Clear,0.3254,1,Watch
26.97602,94.75403,5.49,228.79,92.02,1,Light Rain,0.4716,1,Watch
24.29634,88.20951,1.68,26.83,53.44,1,Light Rain,0.1463,0,Safe
27.19297,93.04606,15.82,9.18,32.22,0,Clear,0.1048,0,Safe
26.44696,90.17818,0.93,387.68,24.72,1,Light Rain,0.3743,1,Watch
25.90792,93.17466,1.08,441.68,75.94,2,Heavy Rain,0.4617,1,Watch
22.57155,91.90525,0.95,220.16,46.76,0,Clear,0.2835,1,Watch
22.00487,91.0787,0.17,448.27,90.9,2,Heavy Rain,0.6683,2,Warning
28.38498,89.09757,1.41,216.69,92.98,0,Clear,0.4247,1,Watch
23.65391,89.23377,1.11,19.21,37.27,1,Light Rain,0.0447,0,Safe
26.41063,93.45575,57.66,97.63,96.56,2,Heavy Rain,0.4851,1,Watch
29.03596,90.06024,1.29,2.81,93.34,0,Clear,0.246,0,Safe
29.33984,92.0546,11.25,191.72,68.8,1,Light Rain,0.3628,1,Watch
26.806,91.47618,112.98,19.32,88.32,1,Light Rain,0.4596,1,Watch
26.47426,91.32814,42.48,42.16,29.12,0,Clear,0.1586,0,Safe
25.13489,92.0368,2.19,2.02,98.11,1,Light Rain,0.1906,0,Safe
26.37421,88.79913,7.24,20.23,53.15,2,Heavy Rain,0.2375,0,Safe
22.65381,89.31906,0.93,38.8,10.36,1,Light Rain,0.1117,0,Safe
21.89158,90.75474,1.21,182.66,19.52,2,Heavy Rain,0.217,0,Safe
24.63281,92.32044,13.06,74.39,85.16,3,Extreme Storm,0.4346,1,Watch
25.37321,91.093,0.62,16.36,19.73,0,Clear,0.0,0,Safe
27.25816,93.61528,37.52,55.77,52.7,0,Clear,0.1625,0,Safe
26.9573,95.43374,17.7,11.76,56.04,2,Heavy Rain,0.2475,0,Safe
26.49287,95.73588,11.25,10.19,47.07,2,Heavy Rain,0.1826,0,Safe
24.91295,89.37271,11.86,27.25,72.7,1,Light Rain,0.2919,1,Watch
22.06187,92.03694,0.21,45.43,48.59,1,Light Rain,0.1683,0,Safe
23.66184,91.9803,142.37,8.79,67.46,1,Light Rain,0.4995,1,Watch
26.92922,96.28999,1.61,90.23,56.71,1,Light Rain,0.2091,0,Safe
22.76681,95.84845,21.39,264.4,52.2,1,Light Rain,0.3815,1,Watch
28.18775,92.19751,6.04,32.75,44.23,2,Heavy Rain,0.1298,0,Safe
28.34599,90.9866,111.93,10.58,97.68,0,Clear,0.4357,1,Watch
25.6918,91.72416,23.02,143.42,68.57,2,Heavy Rain,0.375,1,Watch
23.74277,90.00354,3.84,465.41,46.86,2,Heavy Rain,0.5489,2,Warning
22.1401,92.96188,2.85,66.71,79.9,3,Extreme Storm,0.2885,1,Watch
26.39282,88.81078,21.77,24.79,66.66,3,Extreme Storm,0.3081,1,Watch
26.27251,90.64594,34.24,94.23,60.05,1,Light Rain,0.3615,1,Watch
26.73208,96.11295,1.97,12.06,46.34,1,Light Rain,0.2239,0,Safe
24.78781,91.48371,73.76,90.56,41.16,1,Light Rain,0.2862,1,Watch
26.6048,89.30021,1.45,21.14,53.28,2,Heavy Rain,0.1889,0,Safe
25.57497,93.91428,13.28,46.15,41.66,0,Clear,0.0891,0,Safe
25.99868,88.42796,14.48,176.31,55.96,0,Clear,0.1967,0,Safe
29.10541,93.5664,1.65,6.04,62.8,3,Extreme Storm,0.2482,0,Safe
25.68084,92.82848,60.86,311.74,89.98,0,Clear,0.5084,2,Warning
23.51046,89.00653,12.97,33.15,58.06,0,Clear,0.2713,1,Watch
26.50082,91.70923,1.68,34.26,24.0,3,Extreme Storm,0.1995,0,Safe
24.28305,92.45297,146.94,128.42,93.37,1,Light Rain,0.5889,2,Warning
26.39034,92.46275,2.95,198.17,66.71,1,Light Rain,0.3634,1,Watch
26.44537,92.86533,61.01,180.52,66.97,3,Extreme Storm,0.5306,2,Warning
24.40354,92.93298,57.99,75.39,33.84,1,Light Rain,0.3134,1,Watch
24.70376,96.74272,2.89,27.06,95.65,1,Light Rain,0.3057,1,Watch
21.59061,89.15142,0.24,1.21,16.56,1,Light Rain,0.075,0,Safe
25.04184,90.87349,8.27,416.9,25.3,3,Extreme Storm,0.4613,1,Watch
23.08316,95.82161,117.72,472.86,46.26,0,Clear,0.6247,2,Warning
28.00078,94.15122,1.78,209.94,94.49,1,Light Rain,0.3913,1,Watch
23.55849,91.67577,2.31,18.3,33.13,1,Light Rain,0.1739,0,Safe
27.47652,92.76386,0.05,333.04,87.35,1,Light Rain,0.4661,1,Watch
26.14342,94.18015,55.41,277.13,26.92,1,Light Rain,0.3372,1,Watch
22.90816,91.72036,34.38,40.15,54.64,1,Light Rain,0.2548,1,Watch
28.37036,93.99905,0.32,29.82,46.84,3,Extreme Storm,0.2662,1,Watch
21.89049,95.56827,110.12,324.11,53.63,0,Clear,0.4754,1,Watch
25.36873,96.05923,9.87,183.85,62.23,0,Clear,0.2838,1,Watch
24.69254,91.29822,149.63,342.69,31.21,0,Clear,0.5238,2,Warning
28.77347,94.09028,104.27,217.51,33.33,1,Light Rain,0.5228,2,Warning
27.04061,90.54002,82.59,347.24,61.48,0,Clear,0.5265,2,Warning
24.17379,90.82934,0.98,55.8,63.9,1,Light Rain,0.294,1,Watch
28.43898,89.80081,5.19,98.67,52.16,3,Extreme Storm,0.3146,1,Watch
26.79396,88.64208,9.68,95.59,68.68,0,Clear,0.2649,1,Watch
28.69924,93.43716,0.1,143.11,63.49,1,Light Rain,0.2852,1,Watch
24.98789,88.59314,0.66,158.35,33.04,1,Light Rain,0.2137,0,Safe
24.91812,92.79886,150.0,38.84,74.31,1,Light Rain,0.4921,1,Watch
25.67309,92.6553,47.43,328.59,15.47,2,Heavy Rain,0.3771,1,Watch
25.49267,88.61568,10.37,22.41,32.26,0,Clear,0.1124,0,Safe
26.19401,89.69637,106.61,29.76,60.95,2,Heavy Rain,0.3516,1,Watch
24.36467,91.13602,1.26,315.11,50.98,2,Heavy Rain,0.4132,1,Watch
29.4345,91.83587,16.59,101.25,83.61,1,Light Rain,0.2893,1,Watch
26.57903,88.76039,10.87,315.9,55.41,3,Extreme Storm,0.471,1,Watch
26.18778,91.71282,1.84,398.86,69.74,1,Light Rain,0.4895,1,Watch
26.70571,95.14778,33.74,387.56,31.49,2,Heavy Rain,0.5167,2,Warning
26.50286,91.41526,43.72,237.76,69.41,1,Light Rain,0.4509,1,Watch
27.99078,89.60943,0.7,2.75,86.34,0,Clear,0.2082,0,Safe
26.40233,89.26291,2.1,16.84,67.59,0,Clear,0.1585,0,Safe
23.8632,95.41818,21.95,426.77,92.46,1,Light Rain,0.6142,2,Warning
26.20498,96.19455,29.09,71.05,66.86,3,Extreme Storm,0.359,1,Watch
28.2499,91.22626,11.15,451.02,34.29,0,Clear,0.3749,1,Watch
23.69143,90.39005,10.26,99.81,27.76,3,Extreme Storm,0.2592,1,Watch
22.95144,91.10006,9.25,123.45,24.37,3,Extreme Storm,0.1844,0,Safe
26.18435,91.12904,69.08,66.32,61.31,1,Light Rain,0.3491,1,Watch
26.11131,90.54962,109.75,464.4,12.22,1,Light Rain,0.5252,2,Warning
26.20874,90.18116,53.32,42.29,47.06,1,Light Rain,0.255,1,Watch
26.89763,89.22969,0.6,45.52,25.72,2,Heavy Rain,0.2421,0,Safe
28.4892,95.40177,33.63,66.51,78.51,0,Clear,0.2772,1,Watch
23.31294,92.37717,44.79,97.06,32.32,1,Light Rain,0.2851,1,Watch
25.89157,95.34788,14.24,71.48,16.58,0,Clear,0.1548,0,Safe
24.91673,88.25944,24.05,56.23,11.47,3,Extreme Storm,0.2404,0,Safe
24.66394,93.27532,1.22,571.29,56.09,0,Clear,0.538,2,Warning
25.65886,92.05354,5.85,26.98,79.86,2,Heavy Rain,0.2497,0,Safe
22.24094,90.53714,0.36,60.57,36.97,1,Light Rain,0.1407,0,Safe
28.7736,92.67976,0.47,23.75,51.5,2,Heavy Rain,0.1654,0,Safe
25.80483,94.39899,2.18,13.22,66.98,3,Extreme Storm,0.2658,1,Watch
25.59985,92.64866,6.78,600.0,31.65,1,Light Rain,0.5102,2,Warning
22.69128,97.35976,0.08,46.41,13.55,0,Clear,0.0284,0,Safe
23.34939,94.42171,0.25,89.67,14.23,2,Heavy Rain,0.1843,0,Safe
22.9449,91.79069,25.61,1.67,73.37,3,Extreme Storm,0.3075,1,Watch
26.39295,95.35473,0.26,51.1,63.92,2,Heavy Rain,0.2465,0,Safe
26.48857,93.94371,1.44,519.7,62.95,2,Heavy Rain,0.5102,2,Warning
22.0304,93.99823,21.56,136.2,82.94,2,Heavy Rain,0.4035,1,Watch
25.20877,94.05821,5.13,19.8,13.91,1,Light Rain,0.0861,0,Safe
22.44315,92.54233,0.06,20.59,43.74,2,Heavy Rain,0.1659,0,Safe
27.8688,90.31975,11.73,74.22,58.63,0,Clear,0.2308,0,Safe
26.75723,97.03532,39.15,1.45,82.31,1,Light Rain,0.3101,1,Watch
29.05313,91.54799,0.52,94.24,14.18,1,Light Rain,0.156,0,Safe
28.43765,89.24439,2.01,108.76,10.84,3,Extreme Storm,0.2283,0,Safe
28.94879,91.80766,0.51,111.5,26.92,3,Extreme Storm,0.2711,1,Watch
25.81745,91.36615,2.31,111.38,24.83,0,Clear,0.2069,0,Safe
25.3619,93.21752,1.35,195.97,48.9,2,Heavy Rain,0.327,1,Watch
24.58898,91.52259,1.83,164.76,49.9,2,Heavy Rain,0.2665,1,Watch
24.39739,96.22869,4.81,189.22,78.3,1,Light Rain,0.3461,1,Watch
23.31513,97.45154,0.8,322.52,69.81,0,Clear,0.3747,1,Watch
25.10014,93.09251,52.35,288.76,23.65,0,Clear,0.3021,1,Watch
23.58335,92.58911,8.85,10.36,32.52,1,Light Rain,0.0358,0,Safe
24.73173,91.52731,43.45,116.39,60.21,2,Heavy Rain,0.3764,1,Watch
23.74277,88.30728,1.29,8.26,62.06,0,Clear,0.1641,0,Safe
26.05676,88.81473,6.81,173.62,76.85,1,Light Rain,0.4291,1,Watch
28.00053,94.77854,96.56,26.35,65.42,0,Clear,0.4161,1,Watch
27.12401,89.2852,28.3,210.6,75.55,1,Light Rain,0.437,1,Watch
29.11722,91.54475,49.84,67.95,67.79,1,Light Rain,0.3537,1,Watch
24.96723,93.75428,7.97,82.76,26.49,1,Light Rain,0.1348,0,Safe
24.29396,88.62324,1.81,23.4,72.2,2,Heavy Rain,0.2733,1,Watch
22.80392,88.02313,1.29,96.51,61.67,0,Clear,0.216,0,Safe
21.68796,88.53568,43.7,80.02,11.24,1,Light Rain,0.1934,0,Safe
28.4856,89.44992,1.44,19.32,34.0,2,Heavy Rain,0.1362,0,Safe
26.57811,89.16259,18.81,485.47,37.83,3,Extreme Storm,0.5663,2,Warning
25.61338,92.59984,7.19,105.83,37.7,2,Heavy Rain,0.1887,0,Safe
22.05987,90.82283,3.64,183.27,38.27,3,Extreme Storm,0.4453,1,Watch
24.88736,89.16962,114.64,23.22,41.3,3,Extreme Storm,0.4677,1,Watch
23.87288,96.85353,15.49,112.9,31.73,3,Extreme Storm,0.3335,1,Watch
25.354,91.03036,9.75,119.91,10.63,3,Extreme Storm,0.1718,0,Safe
24.6847,91.60982,66.04,600.0,10.72,2,Heavy Rain,0.5387,2,Warning
21.59201,95.20223,1.25,62.96,71.29,3,Extreme Storm,0.3333,1,Watch
