latitude,longitude,slope_degrees,elevation_m,land_use_code,land_use_label,soil_code,soil_label,susceptibility_score,is_susceptible
28.37665,91.52577,43.66,2018.2,4,Barren,2,Alluvial,0.5531,1
25.37446,94.12133,45.79,1017.1,1,Agriculture,1,Laterite,0.3424,0
26.25017,94.77978,34.94,744.9,2,Degraded Forest,0,Granite/Gneiss,0.2936,0
25.80667,89.73872,22.78,1253.7,3,Urban,3,Colluvial,0.463,0
22.37495,88.90975,22.02,339.1,2,Degraded Forest,0,Granite/Gneiss,0.221,0
23.96134,89.8348,34.29,484.8,0,Dense Forest,3,Colluvial,0.293,0
26.44434,96.76705,47.21,1354.7,1,Agriculture,3,Colluvial,0.5809,1
26.33796,94.69163,32.29,1561.6,4,Barren,1,Laterite,0.4137,0
24.57832,93.88855,24.95,834.4,0,Dense Forest,2,Alluvial,0.2601,0
24.57991,96.17483,15.26,468.6,0,Dense Forest,3,Colluvial,0.2413,0
27.52423,91.24907,32.76,1744.3,1,Agriculture,4,Shale,0.575,1
21.66968,93.5985,19.1,142.7,4,Barren,2,Alluvial,0.4096,0
25.53274,93.27143,17.93,1149.9,0,Dense Forest,4,Shale,0.3729,0
23.75543,91.68118,39.84,619.9,2,Degraded Forest,1,Laterite,0.3961,0
22.46228,91.35565,15.76,407.7,0,Dense Forest,2,Alluvial,0.2054,0
27.42957,92.2459,38.2,1567.3,1,Agriculture,0,Granite/Gneiss,0.3051,0
28.06872,90.68217,42.37,1739.4,1,Agriculture,2,Alluvial,0.3899,0
27.9064,97.13755,48.06,1570.8,0,Dense Forest,2,Alluvial,0.4405,0
27.14257,88.26863,38.29,1217.5,4,Barren,3,Colluvial,0.6123,1
27.49805,90.50678,28.95,1488.3,3,Urban,4,Shale,0.6453,1
26.52393,91.7928,37.21,1388.1,1,Agriculture,4,Shale,0.5592,1
24.33945,91.65666,34.66,588.2,0,Dense Forest,1,Laterite,0.3014,0
23.97509,95.31141,17.12,435.6,1,Agriculture,1,Laterite,0.1922,0
26.32875,94.15252,39.51,1453.1,3,Urban,1,Laterite,0.5084,0
28.29519,97.4086,42.52,1967.2,0,Dense Forest,1,Laterite,0.3553,0
28.62191,90.98484,42.47,1710.1,1,Agriculture,1,Laterite,0.3401,0
22.10923,97.06829,12.16,357.3,1,Agriculture,2,Alluvial,0.3389,0
27.4666,91.92479,35.6,1517.6,0,Dense Forest,4,Shale,0.4489,0
26.43395,89.29137,37.01,774.2,0,Dense Forest,2,Alluvial,0.3134,0
25.6724,93.7108,27.25,1080.1,2,Degraded Forest,4,Shale,0.5804,1
26.71235,91.46853,26.71,1566.0,1,Agriculture,4,Shale,0.5016,0
26.71,95.9432,26.38,1037.4,3,Urban,1,Laterite,0.3218,0
23.84779,93.84037,26.05,375.1,4,Barren,3,Colluvial,0.5758,1
22.79094,92.84444,23.76,244.4,1,Agriculture,0,Granite/Gneiss,0.2451,0
25.78158,93.69835,30.51,968.5,1,Agriculture,2,Alluvial,0.3375,0
21.73633,92.90341,30.41,286.6,2,Degraded Forest,1,Laterite,0.3586,0
24.53784,94.72483,12.79,1047.6,2,Degraded Forest,1,Laterite,0.2338,0
27.47299,91.30705,40.44,1703.4,0,Dense Forest,2,Alluvial,0.2967,0
26.18215,94.51051,17.83,1284.3,0,Dense Forest,2,Alluvial,0.2776,0
25.84302,90.51392,30.46,759.0,3,Urban,3,Colluvial,0.4866,0
28.61384,88.85779,43.68,1381.6,0,Dense Forest,4,Shale,0.4723,0
25.32473,89.80223,27.93,1107.4,2,Degraded Forest,3,Colluvial,0.4794,0
25.52701,91.92049,14.48,688.7,2,Degraded Forest,3,Colluvial,0.4624,0
25.72687,95.57749,30.09,1162.1,0,Dense Forest,0,Granite/Gneiss,0.221,0
21.59089,93.8123,15.36,176.0,3,Urban,2,Alluvial,0.3175,0
25.76903,90.92232,38.19,967.8,3,Urban,1,Laterite,0.555,1
24.0863,88.37387,13.28,172.6,0,Dense Forest,1,Laterite,0.1182,0
25.79286,91.54734,42.63,1106.3,3,Urban,0,Granite/Gneiss,0.4314,0
27.46115,90.84558,17.21,1543.6,0,Dense Forest,3,Colluvial,0.3421,0
26.8252,96.15882,24.6,1186.9,3,Urban,2,Alluvial,0.4953,0
26.0891,93.4066,33.62,914.2,2,Degraded Forest,1,Laterite,0.364,0
21.98494,90.98025,19.3,267.8,2,Degraded Forest,1,Laterite,0.2112,0
23.28105,96.16835,33.77,210.3,0,Dense Forest,3,Colluvial,0.3261,0
25.90621,94.29104,33.07,1214.8,1,Agriculture,3,Colluvial,0.3756,0
28.53199,90.07295,40.56,1893.4,4,Barren,2,Alluvial,0.5905,1
25.74862,90.66156,34.49,663.9,1,Agriculture,0,Granite/Gneiss,0.2375,0
27.44271,97.12146,18.56,1331.5,2,Degraded Forest,0,Granite/Gneiss,0.248,0
27.42734,93.64077,29.17,1423.9,4,Barren,1,Laterite,0.4352,0
26.56175,91.91424,24.58,1235.0,1,Agriculture,3,Colluvial,0.4595,0
26.9521,91.04372,43.06,1150.9,1,Agriculture,3,Colluvial,0.4905,0
26.82437,90.668,45.37,1030.7,3,Urban,3,Colluvial,0.6291,1
21.76803,88.60476,30.92,68.3,4,Barren,2,Alluvial,0.4278,0
21.87304,94.5123,20.96,312.8,1,Agriculture,3,Colluvial,0.3487,0
24.94414,93.28339,35.05,989.0,2,Degraded Forest,2,Alluvial,0.4433,0
26.35431,89.00448,33.96,1308.8,4,Barren,0,Granite/Gneiss,0.4334,0
24.49273,90.7559,22.23,1023.6,0,Dense Forest,0,Granite/Gneiss,0.1825,0
27.5258,90.98371,28.96,1246.3,0,Dense Forest,3,Colluvial,0.4112,0
26.69502,91.91007,25.13,1193.3,1,Agriculture,3,Colluvial,0.4158,0
25.50654,92.96594,19.05,964.5,0,Dense Forest,1,Laterite,0.2106,0
26.05761,97.25191,37.94,549.0,2,Degraded Forest,3,Colluvial,0.4871,0
27.36791,93.26315,33.73,1465.1,2,Degraded Forest,0,Granite/Gneiss,0.404,0
23.80508,93.74885,17.86,612.7,0,Dense Forest,3,Colluvial,0.3365,0
25.78112,92.72071,14.84,836.0,3,Urban,4,Shale,0.5233,0
22.14591,90.03232,10.12,419.6,0,Dense Forest,1,Laterite,0.1113,0
26.13784,90.96,30.1,1305.1,1,Agriculture,0,Granite/Gneiss,0.2648,0
22.99522,90.15984,8.32,516.4,1,Agriculture,2,Alluvial,0.1868,0
22.13795,91.42065,38.67,50.0,3,Urban,3,Colluvial,0.5197,0
22.07019,92.21097,6.42,50.0,0,Dense Forest,0,Granite/Gneiss,0.0075,0
27.33865,94.35453,46.12,1474.5,0,Dense Forest,2,Alluvial,0.3525,0
26.82254,96.56997,34.0,1190.2,4,Barren,0,Granite/Gneiss,0.3696,0
22.97014,91.55955,15.98,384.6,4,Barren,1,Laterite,0.3484,0
27.08668,93.12589,33.95,1136.8,0,Dense Forest,3,Colluvial,0.3704,0
26.3804,89.67842,33.41,1236.5,0,Dense Forest,3,Colluvial,0.4015,0
22.59906,90.96358,20.93,648.2,2,Degraded Forest,3,Colluvial,0.3731,0
27.72046,96.33392,30.47,1564.4,2,Degraded Forest,0,Granite/Gneiss,0.3094,0
25.68723,92.28257,35.18,1236.4,4,Barren,3,Colluvial,0.6487,1
23.35906,88.24916,19.74,693.8,0,Dense Forest,2,Alluvial,0.2579,0
26.56893,91.91187,23.36,1168.9,0,Dense Forest,2,Alluvial,0.2987,0
29.07656,88.62134,39.99,1767.6,2,Degraded Forest,2,Alluvial,0.385,0
26.02426,97.062,43.32,1412.1,2,Degraded Forest,4,Shale,0.5902,1
28.45161,95.12367,42.82,1810.6,2,Degraded Forest,3,Colluvial,0.5694,1
27.86395,93.43193,38.9,1724.1,3,Urban,2,Alluvial,0.4935,0
28.05943,91.4649,36.42,1609.2,2,Degraded Forest,3,Colluvial,0.5042,0
26.07063,90.70507,29.59,1050.0,0,Dense Forest,3,Colluvial,0.4393,0
26.88149,88.07971,36.94,1256.8,2,Degraded Forest,0,Granite/Gneiss,0.375,0
24.9352,91.80264,25.76,1148.4,1,Agriculture,2,Alluvial,0.4671,0
27.45703,89.4283,40.97,1440.2,1,Agriculture,0,Granite/Gneiss,0.2968,0
26.32674,90.33353,35.69,1435.5,4,Barren,1,Laterite,0.5347,0
25.12354,93.20288,19.04,1196.3,2,Degraded Forest,3,Colluvial,0.4673,0
24.87577,91.63902,31.88,1043.7,0,Dense Forest,4,Shale,0.4614,0
23.77377,94.01532,15.89,772.3,1,Agriculture,1,Laterite,0.2612,0
26.56957,89.39973,26.05,1580.0,0,Dense Forest,0,Granite/Gneiss,0.2333,0
26.01475,91.40309,31.73,946.7,0,Dense Forest,2,Alluvial,0.3098,0
26.19945,92.55001,34.69,1074.9,2,Degraded Forest,1,Laterite,0.3984,0
28.28098,92.99165,45.35,1373.8,2,Degraded Forest,3,Colluvial,0.6093,1
25.8265,92.21531,13.97,774.0,1,Agriculture,2,Alluvial,0.3454,0
26.28377,91.81499,39.25,1167.5,1,Agriculture,1,Laterite,0.3557,0
26.97148,90.59097,38.82,1384.8,1,Agriculture,1,Laterite,0.4064,0
28.88368,92.00375,36.88,1862.4,0,Dense Forest,3,Colluvial,0.4256,0
24.14917,92.45121,23.04,556.6,0,Dense Forest,1,Laterite,0.278,0
29.24491,90.96218,45.63,1760.0,3,Urban,0,Granite/Gneiss,0.4276,0
23.51866,94.39521,3.0,723.5,3,Urban,2,Alluvial,0.215,0
22.23272,92.98107,7.74,50.0,4,Barren,1,Laterite,0.3594,0
27.00278,93.02395,44.93,1340.7,2,Degraded Forest,3,Colluvial,0.5148,0
24.30153,89.71663,20.69,991.5,2,Degraded Forest,0,Granite/Gneiss,0.2269,0
25.12965,92.76516,27.92,863.6,0,Dense Forest,4,Shale,0.5263,0
25.48432,93.189,29.01,912.2,0,Dense Forest,1,Laterite,0.3714,0
25.39457,91.35488,35.32,1224.8,2,Degraded Forest,1,Laterite,0.4603,0
26.54581,88.71351,30.67,952.6,1,Agriculture,2,Alluvial,0.3652,0
28.44279,90.96546,38.46,1501.3,3,Urban,4,Shale,0.5823,1
26.19054,92.38035,34.11,1002.2,1,Agriculture,3,Colluvial,0.4764,0
28.57844,88.18686,48.32,1831.5,4,Barren,0,Granite/Gneiss,0.5342,0
26.43989,94.0799,42.83,890.7,1,Agriculture,2,Alluvial,0.4305,0
26.18098,89.88417,30.0,1399.9,1,Agriculture,2,Alluvial,0.4569,0
28.80096,95.71355,38.45,1737.4,3,Urban,3,Colluvial,0.5187,0
22.68167,92.24082,18.26,575.0,1,Agriculture,2,Alluvial,0.2157,0
25.48234,91.67824,40.61,1244.2,3,Urban,2,Alluvial,0.5772,1
27.42472,91.63091,43.44,1275.9,0,Dense Forest,3,Colluvial,0.4192,0
26.52017,93.40267,29.99,1233.2,2,Degraded Forest,1,Laterite,0.4008,0
29.49437,93.70658,32.07,1853.1,0,Dense Forest,4,Shale,0.4421,0
24.3425,93.75928,34.52,726.5,0,Dense Forest,4,Shale,0.4076,0
23.97755,92.62785,34.04,543.5,2,Degraded Forest,3,Colluvial,0.5112,0
27.29845,92.92525,27.86,1627.5,0,Dense Forest,4,Shale,0.4081,0
24.96614,89.21248,24.44,842.7,0,Dense Forest,1,Laterite,0.1745,0
25.55403,97.04377,37.21,945.3,3,Urban,2,Alluvial,0.5214,0
21.58174,90.61097,18.39,343.1,4,Barren,1,Laterite,0.4023,0
28.32824,91.33934,24.65,1803.6,0,Dense Forest,4,Shale,0.4594,0
22.19133,89.00887,8.57,313.1,1,Agriculture,2,Alluvial,0.1789,0
24.68059,92.47276,31.58,737.2,2,Degraded Forest,2,Alluvial,0.4408,0
25.6252,88.13069,32.46,1321.1,3,Urban,4,Shale,0.6182,1
23.77288,91.62001,28.85,400.0,4,Barren,3,Colluvial,0.5913,1
25.07269,95.46957,34.64,1118.3,0,Dense Forest,1,Laterite,0.2528,0
23.8543,94.21121,25.76,755.0,2,Degraded Forest,0,Granite/Gneiss,0.2948,0
23.75774,92.25241,26.83,354.7,0,Dense Forest,1,Laterite,0.1401,0
26.1275,92.36556,27.8,1156.0,1,Agriculture,1,Laterite,0.3164,0
22.99494,94.1657,21.52,172.2,0,Dense Forest,1,Laterite,0.2507,0
23.67825,92.17448,25.68,520.5,0,Dense Forest,0,Granite/Gneiss,0.1558,0
24.29519,88.71026,39.13,784.9,1,Agriculture,2,Alluvial,0.3705,0
26.92639,91.15475,28.75,1118.1,0,Dense Forest,0,Granite/Gneiss,0.2105,0
27.89802,91.70205,44.78,1070.0,3,Urban,1,Laterite,0.4242,0
26.97055,95.66165,34.59,1305.3,2,Degraded Forest,3,Colluvial,0.3975,0
29.47991,94.35435,50.88,1938.4,0,Dense Forest,2,Alluvial,0.552,1
26.47248,92.20603,32.68,1143.4,3,Urban,1,Laterite,0.413,0
27.42215,92.06147,46.63,1429.4,4,Barren,1,Laterite,0.5496,0
25.93261,90.8442,25.68,1061.4,1,Agriculture,4,Shale,0.5245,0
26.74029,95.78161,35.79,1075.5,1,Agriculture,4,Shale,0.5214,0
23.66023,95.4816,26.62,975.5,0,Dense Forest,2,Alluvial,0.2451,0
28.27927,90.76091,34.97,1688.7,0,Dense Forest,4,Shale,0.3654,0
26.19946,89.81106,35.06,1072.2,1,Agriculture,2,Alluvial,0.3734,0
28.61401,96.36977,49.73,1535.7,0,Dense Forest,0,Granite/Gneiss,0.2886,0
23.25468,90.27245,21.04,415.3,1,Agriculture,0,Granite/Gneiss,0.1654,0
27.6272,90.07167,43.98,1405.6,0,Dense Forest,0,Granite/Gneiss,0.3198,0
26.66865,89.10729,28.99,1270.6,1,Agriculture,3,Colluvial,0.4066,0
25.8444,92.05432,22.52,1306.7,1,Agriculture,1,Laterite,0.346,0
24.73003,90.47219,32.68,665.8,1,Agriculture,3,Colluvial,0.4355,0
24.30864,94.1845,21.06,767.5,1,Agriculture,2,Alluvial,0.2801,0
24.78716,94.35594,13.91,999.5,1,Agriculture,1,Laterite,0.2952,0
26.49457,94.24021,27.65,1089.0,3,Urban,1,Laterite,0.3539,0
26.6086,93.77478,44.94,1113.5,2,Degraded Forest,0,Granite/Gneiss,0.3481,0
25.69723,93.04835,39.22,742.6,1,Agriculture,3,Colluvial,0.5468,0
25.76268,91.75547,22.02,1395.3,4,Barren,3,Colluvial,0.6956,1
24.35931,94.86305,14.03,844.9,3,Urban,2,Alluvial,0.3956,0
26.66302,96.14616,31.09,1147.6,0,Dense Forest,1,Laterite,0.275,0
22.56271,95.27223,27.31,216.4,0,Dense Forest,1,Laterite,0.1415,0
23.56131,96.30413,21.16,357.5,0,Dense Forest,4,Shale,0.3733,0
27.54678,90.48201,36.18,1491.9,1,Agriculture,1,Laterite,0.3229,0
22.37827,92.37505,13.38,229.2,1,Agriculture,0,Granite/Gneiss,0.1289,0
24.21135,90.27699,23.0,526.6,1,Agriculture,2,Alluvial,0.3147,0
23.20227,93.93933,28.16,328.7,3,Urban,1,Laterite,0.3299,0
25.86284,92.97797,32.04,1226.8,0,Dense Forest,4,Shale,0.4356,0
26.69687,94.30712,32.87,1193.0,1,Agriculture,2,Alluvial,0.3688,0
24.788,97.03101,32.54,594.2,1,Agriculture,4,Shale,0.4752,0
25.61116,91.89663,30.99,1037.9,4,Barren,3,Colluvial,0.5738,1
27.87208,96.95125,46.5,1396.5,0,Dense Forest,3,Colluvial,0.4292,0
26.01058,91.98492,26.47,1244.1,0,Dense Forest,3,Colluvial,0.4126,0
26.11679,97.04855,34.49,1440.2,0,Dense Forest,3,Colluvial,0.4173,0
22.17523,91.51197,24.63,50.0,1,Agriculture,0,Granite/Gneiss,0.1369,0
28.75527,95.57769,54.63,1591.0,1,Agriculture,1,Laterite,0.4518,0
26.44264,91.39223,24.79,1239.8,3,Urban,1,Laterite,0.4254,0
25.8286,92.88786,29.84,1058.6,1,Agriculture,2,Alluvial,0.4412,0
27.81303,89.77081,28.15,1770.8,0,Dense Forest,2,Alluvial,0.2914,0
26.34102,92.00701,25.4,1185.4,1,Agriculture,0,Granite/Gneiss,0.2476,0
22.08429,91.14347,17.34,272.3,3,Urban,0,Granite/Gneiss,0.2536,0
25.63053,89.72675,14.27,1115.5,1,Agriculture,0,Granite/Gneiss,0.1383,0
21.9745,91.46277,20.13,70.6,3,Urban,4,Shale,0.4853,0
25.96683,91.44559,36.21,1208.1,1,Agriculture,3,Colluvial,0.5636,1
26.64679,90.45519,33.69,1339.1,0,Dense Forest,3,Colluvial,0.3876,0
27.67661,91.85964,31.44,1510.4,3,Urban,1,Laterite,0.4253,0
26.53241,95.78308,31.92,848.7,0,Dense Forest,1,Laterite,0.2369,0
28.56333,90.86874,58.42,1537.0,0,Dense Forest,0,Granite/Gneiss,0.3907,0
21.66828,88.47614,11.47,175.0,0,Dense Forest,2,Alluvial,0.1755,0
29.27835,92.25007,37.87,1831.1,0,Dense Forest,1,Laterite,0.3211,0
29.23891,91.2662,25.52,1991.1,1,Agriculture,3,Colluvial,0.4109,0
21.82326,89.5168,24.56,324.1,1,Agriculture,3,Colluvial,0.3355,0
23.00676,93.59641,10.73,507.9,1,Agriculture,0,Granite/Gneiss,0.1167,0
29.37245,90.82446,45.23,2022.7,1,Agriculture,4,Shale,0.5584,1
21.67699,90.64241,32.52,239.8,2,Degraded Forest,3,Colluvial,0.4851,0
28.12588,96.17255,42.8,1485.6,0,Dense Forest,3,Colluvial,0.4851,0
26.42269,92.19826,36.33,1206.4,2,Degraded Forest,1,Laterite,0.4237,0
21.64759,96.77696,12.95,50.0,1,Agriculture,4,Shale,0.3328,0
26.5611,92.0023,36.49,1537.4,2,Degraded Forest,2,Alluvial,0.4985,0
26.31815,92.72858,33.67,933.2,2,Degraded Forest,1,Laterite,0.3428,0
28.74256,91.02023,46.48,1312.8,2,Degraded Forest,3,Colluvial,0.5208,0
29.27313,88.94975,24.82,2273.1,2,Degraded Forest,1,Laterite,0.3049,0
24.49353,92.13709,29.26,755.0,1,Agriculture,4,Shale,0.4963,0
26.6308,91.35574,37.71,1433.4,1,Agriculture,4,Shale,0.5385,0
24.40074,96.13271,46.26,899.3,2,Degraded Forest,2,Alluvial,0.4223,0
22.42507,88.71545,18.43,517.2,1,Agriculture,1,Laterite,0.1962,0
23.7338,91.73819,25.15,720.8,1,Agriculture,2,Alluvial,0.3317,0
24.95196,89.19085,31.12,996.2,0,Dense Forest,0,Granite/Gneiss,0.2171,0
28.72581,91.88693,45.49,1257.8,0,Dense Forest,1,Laterite,0.3235,0
23.18975,96.43415,11.47,287.5,2,Degraded Forest,2,Alluvial,0.3325,0
26.23335,97.18413,39.3,639.4,0,Dense Forest,0,Granite/Gneiss,0.2277,0
21.75609,95.84214,8.62,50.0,0,Dense Forest,3,Colluvial,0.3097,0
21.82731,94.57397,19.48,67.0,4,Barren,1,Laterite,0.3007,0
27.8524,88.67139,31.95,1506.0,0,Dense Forest,4,Shale,0.4865,0
27.58182,91.90917,36.03,1278.9,1,Agriculture,0,Granite/Gneiss,0.2038,0
29.13486,90.28722,39.87,1747.4,3,Urban,2,Alluvial,0.562,1
29.31616,88.0109,42.32,1755.1,0,Dense Forest,3,Colluvial,0.4601,0
25.22403,88.24932,28.3,1007.0,4,Barren,1,Laterite,0.4193,0
29.41326,88.82698,47.65,2032.3,0,Dense Forest,3,Colluvial,0.4896,0
26.78969,92.74001,34.07,1333.0,0,Dense Forest,3,Colluvial,0.3941,0
26.25191,90.84112,39.82,1295.2,0,Dense Forest,3,Colluvial,0.4459,0
26.01091,92.72685,27.65,1153.1,1,Agriculture,1,Laterite,0.3521,0
29.24249,95.91375,47.47,2079.5,4,Barren,3,Colluvial,0.6171,1
26.89295,93.67854,28.56,1686.2,3,Urban,3,Colluvial,0.5464,0
26.42929,91.25367,47.75,719.8,2,Degraded Forest,2,Alluvial,0.5199,0
21.80083,91.20781,19.6,394.3,0,Dense Forest,3,Colluvial,0.2705,0
27.15057,93.97638,30.61,1113.5,3,Urban,1,Laterite,0.3739,0
23.40121,90.79379,36.01,564.9,3,Urban,1,Laterite,0.4203,0
24.76312,93.36343,31.38,886.5,0,Dense Forest,1,Laterite,0.3195,0
23.29041,93.87171,16.17,624.5,3,Urban,0,Granite/Gneiss,0.3295,0
24.51494,92.05029,25.26,768.2,3,Urban,1,Laterite,0.4658,0
24.07448,88.86934,15.55,678.3,2,Degraded Forest,2,Alluvial,0.3496,0
29.34892,94.5553,35.33,1934.7,0,Dense Forest,2,Alluvial,0.3214,0
22.2862,97.10928,27.62,207.7,4,Barren,1,Laterite,0.3688,0
25.39992,92.68855,22.44,597.6,0,Dense Forest,4,Shale,0.4449,0
26.09186,91.91124,21.52,1132.8,2,Degraded Forest,1,Laterite,0.3832,0
25.93145,94.45884,36.7,947.3,0,Dense Forest,4,Shale,0.4455,0
28.06776,93.77911,52.91,1410.9,4,Barren,2,Alluvial,0.6724,1
21.80572,89.15258,25.4,50.0,1,Agriculture,3,Colluvial,0.3243,0
26.14909,89.12634,50.76,751.8,1,Agriculture,0,Granite/Gneiss,0.279,0
24.71581,94.47678,46.43,743.6,0,Dense Forest,2,Alluvial,0.4225,0
24.19562,92.13846,17.91,706.7,1,Agriculture,4,Shale,0.4591,0
23.16124,96.18081,18.74,627.4,4,Barren,3,Colluvial,0.4755,0
23.76505,92.02729,10.93,491.5,4,Barren,3,Colluvial,0.4178,0
23.47242,94.82078,13.09,859.3,0,Dense Forest,1,Laterite,0.1822,0
25.15783,96.38425,37.3,1039.8,1,Agriculture,3,Colluvial,0.5406,0
24.59906,92.07237,28.84,573.1,0,Dense Forest,1,Laterite,0.3066,0
24.51672,88.22032,37.96,681.1,1,Agriculture,2,Alluvial,0.3519,0
27.63834,94.84963,31.1,1885.4,3,Urban,1,Laterite,0.4273,0
23.23213,96.99853,17.11,641.7,2,Degraded Forest,2,Alluvial,0.3391,0
24.9323,90.58467,32.62,766.9,1,Agriculture,2,Alluvial,0.438,0
26.7597,94.51285,43.18,1462.0,1,Agriculture,3,Colluvial,0.4614,0
26.65524,89.95381,21.25,1007.7,2,Degraded Forest,4,Shale,0.4735,0
25.10571,96.24537,26.6,800.7,0,Dense Forest,1,Laterite,0.1783,0
26.74133,94.59665,37.85,813.3,0,Dense Forest,4,Shale,0.4718,0
23.71319,92.32446,29.56,718.7,0,Dense Forest,3,Colluvial,0.3681,0
25.58647,88.79073,38.17,786.3,0,Dense Forest,2,Alluvial,0.386,0
22.5554,93.77005,18.36,321.3,1,Agriculture,1,Laterite,0.2103,0
24.8933,90.04276,17.84,554.2,4,Barren,0,Granite/Gneiss,0.3672,0
25.58002,90.71278,14.9,1058.1,0,Dense Forest,1,Laterite,0.2216,0
25.98454,95.36206,30.36,1094.2,3,Urban,4,Shale,0.5047,0
26.17538,93.02225,30.22,857.2,1,Agriculture,1,Laterite,0.3758,0
21.69567,88.72571,9.37,50.0,2,Degraded Forest,0,Granite/Gneiss,0.1373,0
26.60808,92.81118,41.3,1276.0,0,Dense Forest,0,Granite/Gneiss,0.2836,0
27.91206,88.17876,29.86,1631.7,0,Dense Forest,1,Laterite,0.2852,0
22.7588,90.44018,14.42,699.9,0,Dense Forest,1,Laterite,0.1555,0
27.26469,89.41389,45.95,1640.6,2,Degraded Forest,0,Granite/Gneiss,0.3015,0
27.82206,97.17032,32.51,1383.5,2,Degraded Forest,4,Shale,0.5308,0
26.40524,91.22882,35.98,1062.2,4,Barren,1,Laterite,0.4962,0
26.83532,95.73559,34.93,1014.3,1,Agriculture,0,Granite/Gneiss,0.2272,0
23.30084,96.14783,23.7,303.2,1,Agriculture,4,Shale,0.4054,0
29.27005,94.02844,51.19,2020.3,1,Agriculture,2,Alluvial,0.4885,0
29.38408,88.61438,47.17,1556.1,0,Dense Forest,0,Granite/Gneiss,0.3523,0
26.62497,89.52427,23.13,1222.1,1,Agriculture,0,Granite/Gneiss,0.2255,0
26.03568,96.32994,22.27,1060.2,3,Urban,0,Granite/Gneiss,0.3112,0
24.57166,90.77546,28.88,639.6,1,Agriculture,2,Alluvial,0.3695,0
24.04832,96.76543,17.2,412.9,3,Urban,0,Granite/Gneiss,0.2939,0
27.02679,91.15396,43.37,964.7,1,Agriculture,2,Alluvial,0.437,0
23.58022,95.96568,25.27,309.4,1,Agriculture,3,Colluvial,0.3589,0
28.95053,88.05994,29.21,1759.7,2,Degraded Forest,0,Granite/Gneiss,0.2194,0
28.04597,88.12516,54.66,1692.4,0,Dense Forest,2,Alluvial,0.4711,0
29.44589,95.96472,41.87,2210.2,4,Barren,4,Shale,0.7576,1
23.38046,92.47263,20.38,590.0,3,Urban,3,Colluvial,0.4937,0
29.48934,93.57015,48.34,2016.2,2,Degraded Forest,3,Colluvial,0.528,0
28.07114,93.16381,38.95,1900.2,4,Barren,2,Alluvial,0.6089,1
23.63523,94.03022,30.7,648.1,0,Dense Forest,1,Laterite,0.2173,0
27.09739,91.99784,27.85,1556.0,1,Agriculture,2,Alluvial,0.3213,0
26.44638,88.67727,42.73,1137.0,3,Urban,3,Colluvial,0.6674,1
25.98794,91.36922,37.28,1254.0,1,Agriculture,2,Alluvial,0.527,0
26.94504,89.5144,29.22,1367.1,0,Dense Forest,3,Colluvial,0.3991,0
24.39441,91.72818,27.87,702.9,0,Dense Forest,4,Shale,0.4856,0
25.78739,93.4101,40.78,1374.1,1,Agriculture,3,Colluvial,0.5794,1
24.88525,92.08833,31.87,621.1,2,Degraded Forest,3,Colluvial,0.5222,0
26.35689,94.34923,34.39,1020.8,0,Dense Forest,2,Alluvial,0.4263,0
24.89484,93.62694,32.71,1099.4,1,Agriculture,1,Laterite,0.3369,0
23.47992,88.95987,28.08,739.7,0,Dense Forest,1,Laterite,0.2558,0
27.31736,91.37667,32.77,1411.4,1,Agriculture,2,Alluvial,0.4065,0
23.58635,95.5685,24.08,637.4,3,Urban,0,Granite/Gneiss,0.2371,0
27.75846,93.18764,45.26,1611.6,2,Degraded Forest,2,Alluvial,0.4959,0
25.89695,95.58444,32.55,1162.3,1,Agriculture,4,Shale,0.5489,0
26.83628,88.82251,29.27,1348.9,0,Dense Forest,4,Shale,0.4002,0
26.95069,92.07465,37.68,1158.3,0,Dense Forest,4,Shale,0.5426,0
25.83904,90.85647,28.15,1323.9,0,Dense Forest,1,Laterite,0.3322,0
25.43882,95.62765,34.43,945.4,2,Degraded Forest,1,Laterite,0.302,0
23.50644,94.41703,33.94,353.3,0,Dense Forest,1,Laterite,0.2329,0
25.17403,89.04596,34.19,953.5,1,Agriculture,1,Laterite,0.3164,0
25.09563,95.31217,21.89,977.7,2,Degraded Forest,3,Colluvial,0.3777,0
26.75568,92.93533,37.12,1361.6,2,Degraded Forest,0,Granite/Gneiss,0.3532,0
25.36775,94.01325,8.87,1164.8,2,Degraded Forest,2,Alluvial,0.2645,0
26.23664,96.99857,31.97,1089.8,2,Degraded Forest,1,Laterite,0.3798,0
25.8745,90.03795,38.93,1071.2,0,Dense Forest,2,Alluvial,0.3488,0
28.1726,92.89243,43.24,1432.5,0,Dense Forest,3,Colluvial,0.4271,0
25.89024,96.24636,32.34,1134.5,1,Agriculture,4,Shale,0.486,0
23.29358,91.48825,38.76,331.8,1,Agriculture,4,Shale,0.5648,1
25.17972,89.83073,15.16,810.0,0,Dense Forest,1,Laterite,0.1408,0
27.40424,94.49661,25.29,1625.1,3,Urban,4,Shale,0.5479,0
28.03861,91.41147,43.38,1598.5,2,Degraded Forest,2,Alluvial,0.4908,0
24.47648,97.16492,33.35,1054.6,1,Agriculture,3,Colluvial,0.4229,0
28.57865,97.38275,49.06,1928.0,0,Dense Forest,4,Shale,0.5517,1
23.43126,92.57878,17.66,577.7,2,Degraded Forest,0,Granite/Gneiss,0.1984,0
26.47646,91.3657,26.91,1290.4,1,Agriculture,4,Shale,0.5232,0
